listing_id,5_stars,availability_365,borough,coordinates,host_id,host_name,is_rated,last_review,name,neighbourhood,number_of_reviews,number_of_stays,reviews_per_month,room_type,price,rating,listing_added
7712750,0.6108687517356413,341,Brooklyn,"(40.58851, -73.9558)",40516440,Galina,1,2019-06-12,светлая комната с балконом,Sheepshead Bay,52,62.4,1.09,Private room,45.0,4.468676833491807,2018-12-07
7713509,0.7829066854611781,0,Brooklyn,"(40.68405, -73.96681)",12303720,Cameron,1,2015-09-14,"Brooklyn, Clinton Hill, Private rm",Clinton Hill,2,2.4,0.04,Private room,75.0,3.5915769138655493,2015-03-11
7716322,0.0,0,Queens,"(40.74633, -73.91293)",19411025,Natalija,0,2015-12-12,Huge Room with a View on Manhattan!,Sunnyside,0,0.0,0.0,Private room,115.0,4.014196087460434,2018-03-12
7717284,0.6976528822981565,0,Brooklyn,"(40.67317, -73.95419)",27474206,Juliana,1,2015-12-12,"Brooklyn Apt Near Park, Franklin Av",Crown Heights,1,1.2,0.02,Private room,45.0,4.502776411916075,2015-06-08
7724865,0.7484118178996113,194,Manhattan,"(40.73999, -73.98122)",36195153,Ben,1,2019-06-24,Gramercy Apartment,Kips Bay,174,208.8,3.66,Private room,175.0,3.977645873528026,2018-12-19
7725030,0.6925186591746408,0,Brooklyn,"(40.6867, -73.9621)",7456416,Leah,1,2015-11-29,Contemporary Clinton Hill 1BR Condo,Clinton Hill,2,2.4,0.04,Entire home/apt,250.0,3.1142841623029414,2015-05-26
7725825,0.836748881003471,130,Queens,"(40.68792, -73.83752)",40595718,Adria,1,2019-04-15,COMFORT 25 MINS FROM NEW YORK,Ozone Park,22,26.4,0.49,Entire home/apt,79.0,4.672944284903238,2018-10-10
7727061,0.7473856846944259,24,Queens,"(40.75818, -73.92679)",25843005,Daljit,1,2019-06-30,Bright Private room NYC Near train,Astoria,191,229.2,4.0,Private room,35.0,3.2332731011979967,2018-12-25
7728553,0.6891940693172508,365,Brooklyn,"(40.67793, -73.99531)",40611169,Sol,1,2019-05-09,GR8 CARROLL GARDENS/ENTIRE STUDIO/!,Carroll Gardens,78,93.6,2.22,Entire home/apt,150.0,3.1875480584508264,2018-11-03
7731215,0.6925234446733787,0,Manhattan,"(40.76292, -73.99551)",21297782,David,1,2016-10-07,Beautiful Studio near Times Square,Hell's Kitchen,5,6.0,0.11,Entire home/apt,140.0,4.967805028845821,2016-04-03
7733241,0.7656853209141598,0,Brooklyn,"(40.71375, -73.94341999999997)",16683784,Charles,1,2017-06-30,Amazing room in Williamsburg House,Williamsburg,5,6.0,0.11,Private room,72.0,3.54177640375402,2016-12-25
7749069,0.6005547974812913,346,Brooklyn,"(40.64346, -73.99814)",40735098,Joel,1,2019-06-15,Large 1BR apt only 20 minutes to Manhattan.,Borough Park,35,42.0,0.78,Entire home/apt,120.0,3.646405539255944,2018-12-10
7749239,0.783951442517415,0,Brooklyn,"(40.7149, -73.95588000000002)",10784441,Aaron,1,2017-12-24,"1BR w/roof: Williamsburg, Brooklyn",Williamsburg,15,18.0,0.32,Entire home/apt,111.0,3.7385186420739847,2017-06-20
7749367,0.7082671992226769,0,Brooklyn,"(40.67621, -73.97238)",40732314,Catherine,1,2015-09-03,"Park Slope gem, Best of Brooklyn",Park Slope,1,1.2,0.02,Entire home/apt,140.0,3.9212913669266234,2015-02-28
7749818,0.7236093594783732,49,Manhattan,"(40.82312, -73.94539)",40221604,John,1,2019-06-16,Dream bedroom with private bathroom.,Harlem,100,120.0,2.74,Private room,93.0,3.321237120574404,2018-12-11
7754916,0.6471573534169867,0,Brooklyn,"(40.69704, -73.94761)",15931768,Teodoro,1,2015-09-29,Awesome room! 10 min to the city!!,Bedford-Stuyvesant,2,2.4,0.04,Private room,60.0,3.607574728453121,2015-03-26
7760808,0.7002439217609583,358,Manhattan,"(40.76352, -73.9777)",4403646,Paul,1,2018-09-09,West 57th Hilton Breakfast/Wine 30 sec from Parade,Midtown,9,10.8,0.24,Entire home/apt,319.0,3.2570055504914666,2018-03-06
7761394,0.7831124221759156,0,Brooklyn,"(40.68647, -73.92494)",40812084,Chris,1,2015-09-29,One room in a 4 Bedroom apt.,Bedford-Stuyvesant,2,2.4,0.04,Private room,45.0,3.4781338007921203,2015-03-26
7762201,0.7003849818125123,0,Brooklyn,"(40.6831, -73.94962)",3189999,Sebastian,1,2015-09-08,"Studio Apartment, Brooklyn",Bedford-Stuyvesant,1,1.2,0.02,Entire home/apt,99.0,3.987659949409879,2015-03-05
7763203,0.9103860493463716,282,Brooklyn,"(40.6857, -73.95595)",1112560,Mary,1,2019-06-15,Large comfy room in Victorian home,Bedford-Stuyvesant,28,33.6,0.6,Private room,89.0,4.863482379134193,2018-12-10
7768661,0.6459983418280038,91,Manhattan,"(40.80328, -73.96898)",39921605,Rachel,1,2019-04-03,Brand new Manhattan Apartment sleeps 7!,Upper West Side,14,16.8,0.31,Entire home/apt,238.0,4.054211209348472,2018-09-28
7770735,0.8236946929091817,339,Queens,"(40.75421, -73.86435)",40874834,Esteban,1,2019-06-22,Private Room close to subway (3/3),Jackson Heights,96,115.2,2.06,Private room,75.0,4.997667655330114,2018-12-17
7771777,0.7149389246619143,0,Manhattan,"(40.8061, -73.96641)",14139134,Eliza,1,2015-08-14,Private bedroom and bathroom,Morningside Heights,1,1.2,0.02,Private room,90.0,4.685095480400473,2015-02-08
7775924,0.0,0,Manhattan,"(40.74056, -73.98389)",3002111,Ana,0,2017-12-29,AUG 16-31 - LARGE FURNISHED 1 BDRM,Kips Bay,0,0.0,0.0,Private room,70.0,4.014196087460434,2018-04-12
7780335,0.6508848426427477,0,Brooklyn,"(40.71607, -73.95352)",7285322,Allie,1,2017-12-29,Sunny studio in Williamsburg,Williamsburg,9,10.8,0.2,Entire home/apt,150.0,4.239951127221172,2017-06-25
7782176,0.9135967232297412,260,Brooklyn,"(40.69454, -73.94495)",8792814,Caroline,1,2018-04-22,Newly Renovated Private Room,Bedford-Stuyvesant,11,13.2,0.24,Private room,65.0,4.726387789201913,2017-10-17
7785952,0.782519020892975,0,Manhattan,"(40.7829, -73.94694)",4797755,William,1,2019-05-27,Spacious Studio UES,Upper East Side,53,63.6,1.19,Entire home/apt,170.0,3.7211488609492926,2018-11-21
7788438,0.0,347,Brooklyn,"(40.70249, -73.91904)",26377263,Stat,0,2019-04-20,Home 4 Medical Professionals-Wykof3,Bushwick,0,0.0,0.0,Private room,47.0,4.014196087460434,2018-05-05
7791636,0.6146492231878741,318,Bronx,"(40.88211, -73.83625)",310670,Vie,1,2019-04-20,**Dominique's NYC couch bed **sleep*shower &  go**,Eastchester,1,1.2,0.37,Shared room,45.0,4.479847475225128,2018-10-15
7799045,0.6193485464183858,194,Manhattan,"(40.80877, -73.94456)",3467798,Laila,1,2019-05-31,Fabulous 2 bedroom apartment in Harlem,Harlem,12,14.4,0.28,Entire home/apt,173.0,4.1307056384190455,2018-11-25
7801783,0.6862339094025024,134,Manhattan,"(40.72935, -73.98465)",2033003,Darren,1,2019-04-08,Private 2 Bedroom Apartment in the East Village,East Village,6,7.1999999999999975,0.13,home,200.0,3.4560159320662365,2018-10-03
7802198,0.0,0,Manhattan,"(40.77059000000001, -73.95685999999998)",26358061,Avalon,0,2016-09-07,"Large, Sunny, 1 Bedroom Rental",Upper East Side,0,0.0,0.0,Entire home/apt,150.0,4.014196087460434,2018-03-22
7807146,0.7861975603047218,0,Manhattan,"(40.78101, -73.98533)",37353953,Sabrina,1,2016-09-07,UWS Private Bedroom with patio,Upper West Side,4,4.8,0.11,Private room,70.0,4.690450780606541,2016-03-04
7807454,0.6594977572174985,0,Brooklyn,"(40.68671, -73.98541)",16853124,James,1,2015-09-30,Ideal Downtown Brooklyn 1 Bedroom,Boerum Hill,2,2.4,0.04,Entire home/apt,75.0,3.4047135067361034,2015-03-27
7808266,0.6866360831059921,0,Brooklyn,"(40.71225, -73.96246)",40080883,Jill,1,2015-10-28,Garden apt with private backyard,Williamsburg,1,1.2,0.02,Entire home/apt,150.0,3.4322128152097515,2015-04-24
7808565,0.6212870538769646,0,Brooklyn,"(40.70497, -73.94194)",6947307,Charles,1,2015-09-07,Room w Private Bath in Brooklyn,Williamsburg,1,1.2,0.02,Private room,75.0,4.263118378903712,2015-03-04
7808745,0.0,0,Manhattan,"(40.74111, -73.97959)",41106580,Adam,0,2019-06-08,Private Room in Shared Apartment,Kips Bay,0,0.0,0.0,Private room,70.0,4.014196087460434,2018-03-23
7820825,0.0,0,Manhattan,"(40.80689, -73.94784)",2327346,John,0,2019-06-08,Beautiful Sunny Room Near A/D & 2/3,Harlem,0,0.0,0.0,Private room,70.0,4.014196087460434,2018-04-06
7823495,0.7055119396233405,266,Manhattan,"(40.7414, -73.99815)",11898556,Ola,1,2019-06-08,Elegant Oasis - Private Roof Terrace,Chelsea,22,26.4,0.48,Entire home/apt,800.0,3.6661612890754114,2018-12-03
7843320,0.7117529276842284,35,Brooklyn,"(40.70955, -73.95678000000002)",328951,Mathew,1,2019-04-28,Bright Airy 1 Bed in Williamsburg,Williamsburg,20,24.0,1.44,Entire home/apt,150.0,3.9614527963479036,2018-10-23
7850400,0.7060041471779906,214,Manhattan,"(40.72147, -73.98733)",41367164,Haim,1,2019-07-01,Quiet charming  Duplex,Lower East Side,63,75.6,1.4,Entire home/apt,295.0,3.165935790004497,2018-12-26
7851047,0.0,0,Manhattan,"(40.7246, -73.98953)",41371043,Patrick,0,2015-08-23,2000 sq/ft AMAZING apt East Village,East Village,0,0.0,0.0,Entire home/apt,400.0,4.014196087460434,2018-03-31
7853110,0.6100018811555542,0,Brooklyn,"(40.67986, -73.9945)",631747,Logan,1,2015-08-23,"Carroll Gardens, 25 ft from F/G",Carroll Gardens,1,1.2,0.02,Private room,60.0,3.736596338900007,2015-02-17
7857040,0.0,0,Brooklyn,"(40.69457, -73.93889)",41405875,Nichole,0,2019-05-13,Cozy Brooklyn Bedroom Available,Bedford-Stuyvesant,0,0.0,0.0,Private room,36.0,4.014196087460434,2018-03-15
7859630,0.8568957530544795,206,Brooklyn,"(40.6898, -73.92989)",33069475,Sean,1,2019-05-13,Brooklyn Room Available (furnished),Bedford-Stuyvesant,23,27.6,0.49,Private room,40.0,4.856671074878972,2018-11-07
7860155,0.7606241284962949,351,Manhattan,"(40.76312, -73.96624)",24559181,Aldi,1,2019-06-23,Private bedroom in the heart of NYC,Upper East Side,148,177.6,3.18,Private room,89.0,4.131390070895424,2018-12-18
7866421,0.7126761881741432,0,Brooklyn,"(40.68506, -73.93867)",40511631,Joey,1,2017-06-25,"Big Sunny Room in BedStuy, Brooklyn",Bedford-Stuyvesant,6,7.1999999999999975,0.13,Private room,36.0,4.278743470971638,2016-12-20
7867805,0.6135523885157969,0,Manhattan,"(40.74086, -73.9803)",41464907,Furkan,1,2015-08-20,Best location in manhattan,Kips Bay,1,1.2,0.02,Entire home/apt,67.0,3.0287714645824373,2015-02-14
7869876,0.7231037286123452,299,Bronx,"(40.80247, -73.91435)",17382996,Eileen,1,2019-06-30,"Entire floor of house Very Private 2BR suite,SUNNY",Port Morris,152,182.4,3.25,Entire home/apt,90.0,3.1030808774678,2018-12-25
7871985,0.7490568534306941,134,Queens,"(40.75793, -73.90959000000002)",5577926,Lou,1,2019-03-19,Your Perfect Home Away From Home,Astoria,7,8.4,0.15,Entire home/apt,58.0,3.7336669619512617,2018-09-13
7872172,0.6709002598574586,0,Manhattan,"(40.79943, -73.968)",1212731,Emilia,1,2016-09-02,"Private room, home away from home",Upper West Side,2,2.4,0.04,Private room,65.0,3.0248368033577853,2016-02-28
7872617,0.6180042660683508,0,Manhattan,"(40.84984, -73.94187)",38337141,Natalie,1,2015-09-27,Stylish Uptown 2Bd Family Apt,Washington Heights,2,2.4,0.04,Entire home/apt,225.0,3.88945304979156,2015-03-24
7884922,0.7092426508052272,0,Manhattan,"(40.74716, -74.00046999999998)",7139819,Nauman,1,2016-12-04,Artsy Duplex in Chelsea w/ Terrace,Chelsea,2,2.4,0.05,Entire home/apt,250.0,3.412791937376542,2016-05-31
7897229,0.7165084801236971,0,Manhattan,"(40.777, -73.97708)",598090,Adrienne,1,2017-07-30,Bright Comfy Studio!,Upper West Side,8,9.6,0.17,Private room,180.0,3.854808218254658,2017-01-24
7899605,0.603665808571441,0,Manhattan,"(40.82861, -73.94126999999997)",39472987,Eileen,1,2016-09-19,COZY ROOM CLOSE TO TOUR SITES,Harlem,5,6.0,0.11,Private room,58.0,4.752332090637628,2016-03-16
7900908,0.6149862495650769,307,Manhattan,"(40.73518, -73.98047)",41658748,Ben,1,2019-06-11,Clean Cozy & Comfy Apartment!,Gramercy,105,126.0,2.26,Entire home/apt,250.0,3.610240552605335,2018-12-06
7901928,0.7366152790810234,0,Queens,"(40.76281, -73.91554000000002)",4646764,Amanda,1,2015-11-09,Cozy Room in the Heart of Astoria,Astoria,2,2.4,0.04,Private room,60.0,4.9104054002014985,2015-05-06
7902291,0.6654826187384456,0,Manhattan,"(40.71449000000001, -73.987)",41667978,Doreen,1,2015-09-05,"Large room, rooftop, queen bed",Lower East Side,1,1.2,0.02,Private,70.0,4.4995282574894375,2015-03-02
7911249,0.7672624604943522,0,Manhattan,"(40.71846, -73.98671999999998)",16430135,Hannes,1,2015-12-19,Huge Room in Lower East Side Loft,Lower East Side,3,3.6,0.06,Private room,80.0,3.4812777268808905,2015-06-15
7916103,0.6324867434250239,0,Brooklyn,"(40.65508, -73.95689)",29235148,Ehi,1,2016-09-24,Sunny Private Room by Prospect Park,Prospect-Lefferts Gardens,3,3.6,0.07,Private room,60.0,3.977335494005467,2016-03-21
7917251,0.7753501786753876,240,Manhattan,"(40.71909, -73.99028)",41747327,Amy,1,2019-06-23,"Amazing LES apt - cool, bright...",Lower East Side,98,117.6,2.13,Entire home/apt,95.0,4.21730065710978,2018-12-18
7917755,0.6839523967351108,0,Manhattan,"(40.72304000000001, -73.97695999999998)",16262059,Nathan,1,2015-09-27,Comfort & Ease in East Village 1BR,East Village,1,1.2,0.02,Entire home/apt,180.0,3.27009714023126,2015-03-24
7919372,0.6112555050795629,322,Brooklyn,"(40.67568, -73.95124)",23533897,Fatou,1,2019-06-16,Cozy & Clean #6,Crown Heights,38,45.6,1.12,Private room,75.0,3.1390675328262763,2018-12-11
7928917,0.0,0,Manhattan,"(40.7393, -73.99609)",41810578,Anisha,0,2019-06-16,Studio in Full Service Chelsea Bldg,Chelsea,0,0.0,0.0,Entire home/apt,215.0,4.014196087460434,2018-08-10
7933896,0.0,0,Manhattan,"(40.71106, -73.99576)",8363605,Jimmy,0,2019-06-16,Huge Lower East Side 1 bedroom,Two Bridges,0,0.0,0.0,Entire home/apt,122.0,4.014196087460434,2018-09-27
7937398,0.7727782875572395,288,Brooklyn,"(40.67973, -73.93058)",6444987,Jason,1,2019-06-16,Serene Brownstone Living Close To It All!,Bedford-Stuyvesant,151,181.2,3.23,Private room,72.0,4.465388412337108,2018-12-11
7945940,0.832614714455246,132,Manhattan,"(40.73849000000001, -74.00589000000002)",7020836,Jeeku,1,2019-06-24,Roof garden & River Sunsets Zen,West Village,159,190.8,3.4,Entire home/apt,225.0,4.900875380145004,2018-12-19
7954940,0.0,0,Manhattan,"(40.72775, -73.9863)",39956905,Can,0,2019-06-19,East Village Private Room & Bath,East Village,0,0.0,0.0,Private room,100.0,4.014196087460434,2018-04-27
7966447,0.0,0,Manhattan,"(40.72251, -73.99956999999998)",42034713,Olivia,0,2019-06-19,SOHO NYC SEPT ROOM AVAILABLE!!,SoHo,0,0.0,0.0,Private room,50.0,4.014196087460434,2018-08-18
7967503,0.6010294718988967,195,Manhattan,"(40.76885, -73.98631)",2781031,Paolo,1,2019-06-19,Perfect midtown west studio,Hell's Kitchen,68,81.6,1.46,Entire home/apt,165.0,4.193147107933234,2018-12-14
7969111,0.7789953722043483,111,Manhattan,"(40.74192, -73.99978)",42050222,Jose,1,2019-07-02,Charming Chelsea Flat,Chelsea,250,300.0,5.36,Private room,135.0,4.4579076753288325,2018-12-27
7980191,0.6394488312603888,0,Manhattan,"(40.74763, -73.9733)",27331181,Telitha,1,2017-01-02,1 Bedroom Apt in Midtown Manhattan,Murray Hill,26,31.2,0.58,Entire home/apt,250.0,4.0961004024107455,2016-06-29
7985537,0.8899118160204251,0,Brooklyn,"(40.65798, -73.95985)",15311573,Alicia And Zach,1,2017-01-02,Cozy Apartment in BKLYN near Prospect Park!,Prospect-Lefferts Gardens,14,16.8,0.31,Private room,83.0,4.7645978412439565,2016-06-29
7986666,0.6192931641850052,0,Brooklyn,"(40.71939, -73.94355999999998)",6491050,Zack,1,2017-07-26,Spacious Studio Apt in Williamsburg,Williamsburg,8,9.6,0.17,Entire home/apt,150.0,4.279850973809371,2017-01-20
7987212,0.6450532123973072,10,Brooklyn,"(40.71067, -73.96005)",30487854,Ben,1,2019-07-03,Large Private Bedroom in Williamsburg,Williamsburg,14,16.8,0.3,Private room,68.0,4.23800341568369,2018-12-28
8000640,0.8735944501215351,0,Brooklyn,"(40.69485, -73.96254)",42233780,Nicole,1,2017-05-19,1 bedroom APT with private garden,Clinton Hill,9,10.8,0.2,Entire home/apt,150.0,4.962497361043456,2016-11-13
8009332,0.6004286997379367,90,Brooklyn,"(40.60991, -73.95676999999998)",37849636,Maggie,1,2019-07-05,My cozy artistic Apartment,Sheepshead Bay,59,70.8,1.26,Shared room,48.0,3.6011449961818087,2018-12-30
8012041,0.6144815734323883,0,Brooklyn,"(40.73219, -73.95776)",16762482,Tessa Marie,1,2016-01-14,Bedroom by the River,Greenpoint,16,19.2,0.34,Private,49.0,4.206339860283453,2015-07-11
8013358,0.801172740761285,83,Brooklyn,"(40.68318, -73.95002)",8687068,Terrie,1,2019-06-24,Bedford-Stuyvesant 3 bedroom 2 bathroom duplex,Bedford-Stuyvesant,33,39.6,2.96,Entire home/apt,240.0,4.575767423675401,2018-12-19
8013498,0.6791043803828719,0,Manhattan,"(40.82987, -73.94625)",42309351,Lyuba,1,2015-10-12,Huge Studio! Prime Harlem! Clean!,Harlem,2,2.4,0.04,Entire home/apt,77.0,4.7333324611895184,2015-04-08
8014315,0.6932848739293809,0,Brooklyn,"(40.69312, -73.9236)",259826,Cass,1,2015-10-08,Cozy Victorian Hideaway in Bushwick,Bushwick,1,1.2,0.02,Private room,50.0,4.079848831302414,2015-04-04
8014773,0.0,0,Queens,"(40.76189, -73.9225)",20413250,Sara,0,2017-04-19,"Cozy, peaceful, sunny, pristine-  Prime Astoria",Astoria,0,0.0,0.0,Private room,90.0,4.014196087460434,2018-09-28
8028767,0.8059896107981571,365,Queens,"(40.74109, -73.91577)",20490026,Josie,1,2017-04-19,"Clean, Comfy Bright Small Bedroom",Sunnyside,15,18.0,0.32,Private room,55.0,4.67978129530636,2016-10-14
8029217,0.0,0,Manhattan,"(40.737, -73.99576)",36640518,Michelle,0,2015-09-08,MASSIVE UNION SQ LOFT - Labor Day,Chelsea,0,0.0,0.0,Entire home/apt,500.0,4.014196087460434,2018-06-19
8030123,0.7407373914356585,0,Brooklyn,"(40.68973, -73.98563)",22221590,Danny,1,2015-09-08,Private rm in Prime Boerum Hill 2BR,Downtown Brooklyn,1,1.2,0.02,Private room,70.0,3.724479993998315,2015-03-05
8031617,0.6454867624081274,0,Brooklyn,"(40.7083, -73.95473)",28185540,Ayse,1,2016-05-28,"Big Private, Sunny, and Quiet Room",Williamsburg,4,4.8,0.1,Private room,60.0,4.31253869626554,2015-11-23
8032689,0.6180043316264433,0,Brooklyn,"(40.67874000000001, -73.96842)",2073942,Miriam,1,2015-09-24,Charming Studio in Prospect Heights,Prospect Heights,1,1.2,0.02,Entire home/apt,150.0,3.645682617896038,2015-03-21
8033609,0.6475226922329396,236,Brooklyn,"(40.67872, -73.98286)",33213436,Alec,1,2019-06-19,Studio Apartment with King Bed,Gowanus,171,205.2,3.82,Private room,119.0,3.92905438322105,2018-12-14
8034665,0.6630022968860851,365,Manhattan,"(40.80083, -73.95584000000002)",42237225,Orlando,1,2017-01-01,Cozy & Comfortable Bedroom,Harlem,22,26.4,0.47,Private room,250.0,4.220641091753703,2016-06-28
8045421,0.6544990775241954,161,Manhattan,"(40.74465, -73.99253)",30283594,Kara,1,2017-12-31,NYC Chelsea Luxury 1BR Apt,Chelsea,3,3.6,0.07,Entire home/apt,129.0,4.728729664319525,2017-06-27
8052841,0.6206084272913562,0,Manhattan,"(40.75512, -73.96826)",39084892,Devon,1,2017-01-03,"Bright, spacious, midtown studio",Midtown,15,18.0,0.32,Entire home/apt,150.0,3.9190410967280616,2016-06-30
8053664,0.6120298652814656,0,Brooklyn,"(40.70011, -73.92119)",1112829,Erin,1,2015-09-18,Bare Bones Backyard Bungalow,Bushwick,1,1.2,0.02,Private room,40.0,3.654245182141908,2015-03-15
8055508,0.7836643149797473,68,Brooklyn,"(40.68917, -73.92900999999998)",40176101,Brady,1,2019-07-01,Private Spring Room in Brownstone Near Subway,Bedford-Stuyvesant,291,349.2,6.23,Private room,69.0,4.199518857290482,2018-12-26
8055721,0.7237143664926364,26,Brooklyn,"(40.69022, -73.93077)",40176101,Brady,1,2019-06-29,Private Garden View in Brownstone Near Subway,Bedford-Stuyvesant,291,349.2,6.26,Private room,79.0,4.395322931403437,2018-12-24
8058693,0.8674105110377708,26,Brooklyn,"(40.68352, -73.96348)",4304095,Amelie & Pascal,1,2019-06-10,Large Bedroom & Private Bath – 15 min fr Manhattan,Clinton Hill,115,138.0,2.47,Private room,119.0,4.53767749673552,2018-12-05
8063565,0.0,0,Brooklyn,"(40.6854, -73.96741)",5072735,Rory,0,2018-11-05,Light-filled Brooklyn duplex loft,Clinton Hill,0,0.0,0.0,Entire home/apt,150.0,4.014196087460434,2018-08-26
8068089,0.7607711292526994,1,Manhattan,"(40.71373, -73.98465)",7890158,Matthew,1,2018-11-05,Cozy One Bedroom-Lower East Side,Lower East Side,16,19.2,0.34,Entire home/apt,80.0,3.4237753388524164,2018-05-02
8069316,0.6136913202754846,0,Brooklyn,"(40.69715, -73.92865)",7363236,Scott,1,2015-11-01,Spacious Apt w/ Balcony in Bushwick,Bushwick,2,2.4,0.04,Entire home/apt,85.0,3.3045162395599417,2015-04-28
8069858,0.7154932588308491,200,Manhattan,"(40.71743, -73.99372)",29896455,Josh,1,2019-06-16,Room avail in Bowery neighborhood,Chinatown,72,86.39999999999998,1.57,Private room,59.0,4.3404886275215295,2018-12-11
8075854,0.6276818591213699,13,Manhattan,"(40.75513, -73.96446)",42660040,Henri,1,2019-07-02,The Manhattan Studio,Midtown,20,24.0,1.46,Entire home/apt,180.0,3.0717158815306345,2018-12-27
8083295,0.0,0,Manhattan,"(40.7795, -73.94778000000002)",9489975,Zac,0,2019-06-27,UES Studio Crash Pad,Upper East Side,0,0.0,0.0,Entire home/apt,57.0,4.014196087460434,2018-03-05
8090529,0.0,364,Queens,"(40.74674, -73.91881)",17377835,Alex,0,2019-06-27,"Modern studio in Queens, NY",Sunnyside,0,0.0,0.0,Entire home/apt,250.0,4.014196087460434,2018-05-08
8097567,0.8941557679207359,290,Brooklyn,"(40.67811, -73.97126)",344035,Brooklyn&   Breakfast    -Len-,1,2019-06-27,Giant Sunny Room at Brooklyn&Breakfast,Prospect Heights,222,266.4,4.98,Private room,85.0,4.801965304107422,2018-12-22
8110973,0.6958066554551173,0,Manhattan,"(40.72873, -73.98399)",2035326,Katie,1,2015-09-27,Spacious 1 bedroom in East Village,East Village,2,2.4,0.04,Entire home/apt,225.0,3.023700022168907,2015-03-24
8114144,0.7791812193942067,0,Brooklyn,"(40.7027, -73.92811)",9659956,Alexandra,1,2015-10-26,Sunny Duplex in Heart of Bushwick,Bushwick,2,2.4,0.04,Entire home/apt,120.0,3.5144924598509326,2015-04-22
8114639,0.6749472284092422,0,Brooklyn,"(40.7105, -73.94693000000002)",19058116,Sarah,1,2016-07-29,Cozy Private Bedroom in heart of Williamsburg,Williamsburg,3,3.6,0.08,Private room,50.0,4.547242641060871,2016-01-24
8117209,0.6633202720467867,361,Queens,"(40.75547, -73.91866999999998)",3250450,Petya,1,2019-06-12,Location Dali ( rail road room ) only girls.,Long Island City,12,14.4,0.26,Private room,37.0,3.0417344810201232,2018-12-07
8123857,0.0,0,Manhattan,"(40.76777, -73.96393)",10606799,Craig,0,2018-06-28,New / Priv Deck / Cntrl Park  (UES),Upper East Side,0,0.0,0.0,Entire home/apt,299.0,4.014196087460434,2018-03-20
8131285,0.6773141491930676,0,Manhattan,"(40.72573, -73.97926)",17478311,Stephen,1,2018-06-28,Modern one bed in Alphabet City,East Village,5,6.0,0.11,Entire home/apt,129.0,4.1029431588848375,2017-12-23
8144798,0.0,0,Manhattan,"(40.72777, -73.98545)",18223173,Kelly,0,2016-09-14,Lovely East Village Apartment,East Village,0,0.0,0.0,Entire home/apt,195.0,4.014196087460434,2018-09-30
8145441,0.7734621291923744,0,Brooklyn,"(40.66766, -73.98257)",7950356,Liz,1,2016-09-14,Roomy Brooklyn Brownstone,Park Slope,10,12.0,0.25,Entire home/apt,175.0,3.213675105923848,2016-03-11
8146609,0.6586497866120822,0,Brooklyn,"(40.70939, -73.95155)",8860559,James,1,2015-09-13,Large room in Williamsburg,Williamsburg,1,1.2,0.02,Private room,77.0,3.6210406703910776,2015-03-10
8152985,0.7027581318990885,0,Manhattan,"(40.7146, -73.98423000000003)",10134825,Kara,1,2016-01-02,Private BR in 3 BR Apt,Lower East Side,5,6.0,0.11,Private room,89.0,4.101935110965829,2015-06-29
8164253,0.0,0,Manhattan,"(40.72362, -73.98519)",43091823,Elizabeth,0,2016-11-18,Huge Studio -East Vill/Alphbet City,East Village,0,0.0,0.0,Entire home/apt,120.0,4.014196087460434,2018-05-04
8166218,0.6615523716829436,0,Manhattan,"(40.73921, -73.99717)",2881763,Miguel,1,2016-11-18,Spacious Parisian style apartment,Chelsea,3,3.6,0.06,Entire home/apt,220.0,4.493862373404137,2016-05-15
8167145,0.6184398395894353,157,Queens,"(40.75535, -73.91396999999998)",1510638,Alessandro,1,2015-10-02,Cherry Blossom Apartment,Astoria,2,2.4,0.04,Entire home/apt,135.0,4.321041366160356,2015-03-29
8170072,0.8604124164512207,0,Queens,"(40.71036, -73.78260999999998)",20912691,Jeff,1,2019-05-31,179st Hub Room with balcony,Jamaica,24,28.8,0.95,Private room,50.0,4.522278229366368,2018-11-25
8171965,0.7395049599711243,364,Queens,"(40.76211, -73.92894)",40336543,Simon,1,2015-09-02,Astoria Room Facing the Park,Long Island City,1,1.2,0.02,Private room,100.0,4.1435178585714265,2015-02-27
8172864,0.6634813200109723,0,Brooklyn,"(40.64277, -73.97946999999998)",3692257,Tasia,1,2015-09-06,Your Convenient Sanctuary 1br apt.,Kensington,1,1.2,0.02,Entire home/apt,81.0,4.668435021978592,2015-03-03
8172995,0.6541296325724759,99,Manhattan,"(40.80965, -73.93911999999997)",43134580,Danielle,1,2019-06-10,Open Plan & Garden Brownstone Apt,East Harlem,111,133.2,2.44,Entire home/apt,150.0,4.125506298561843,2018-12-05
8173559,0.8463065561658729,326,Brooklyn,"(40.64355, -74.01908)",24982697,Fidelia,1,2019-05-04,Bright Private Room with Big Closet,Sunset Park,13,15.6,0.28,Private room,70.0,4.853406980899083,2018-10-29
8183217,0.0,0,Brooklyn,"(40.6682, -73.94927)",37563411,Andrew And Talia,0,2018-07-28,Spacious Room in Heart of Brooklyn,Crown Heights,0,0.0,0.0,Private room,65.0,4.014196087460434,2018-07-14
8185845,0.761710446731203,273,Manhattan,"(40.76391, -73.95938000000002)",30283594,Kara,1,2018-07-28,1-Bedroom Upper East Side Apartment!,Upper East Side,2,2.4,0.1,Entire home/apt,249.0,4.453690771751855,2018-01-22
